wid,name,url,domain
111,Burnout CRASH!,https://burnout.fandom.com/wiki/Burnout_CRASH!,burnout.fandom.com
112,Burnout Challenge,https://burnout.fandom.com/wiki/Burnout_Challenge,burnout.fandom.com
113,Burnout Classic (Burnout Dominator),https://burnout.fandom.com/wiki/Burnout_Classic_(Burnout_Dominator),burnout.fandom.com
114,Burnout Dominator,https://burnout.fandom.com/wiki/Burnout_Dominator,burnout.fandom.com
115,Burnout Dominator Classic Series,https://burnout.fandom.com/wiki/Burnout_Dominator_Classic_Series,burnout.fandom.com
116,Burnout Dominator Dominator Series,https://burnout.fandom.com/wiki/Burnout_Dominator_Dominator_Series,burnout.fandom.com
117,Burnout Dominator Factory Series,https://burnout.fandom.com/wiki/Burnout_Dominator_Factory_Series,burnout.fandom.com
118,Burnout Dominator Hot Rod Series,https://burnout.fandom.com/wiki/Burnout_Dominator_Hot_Rod_Series,burnout.fandom.com
119,Burnout Dominator Race Specials,https://burnout.fandom.com/wiki/Burnout_Dominator_Race_Specials,burnout.fandom.com
120,Burnout Dominator Super Series,https://burnout.fandom.com/wiki/Burnout_Dominator_Super_Series,burnout.fandom.com
121,Burnout Dominator Tuned Series,https://burnout.fandom.com/wiki/Burnout_Dominator_Tuned_Series,burnout.fandom.com
122,Burnout Legends,https://burnout.fandom.com/wiki/Burnout_Legends,burnout.fandom.com
123,Burnout Paradise,https://burnout.fandom.com/wiki/Burnout_Paradise,burnout.fandom.com
124,Burnout Paradise: The Ultimate Box,https://burnout.fandom.com/wiki/Burnout_Paradise:_The_Ultimate_Box,burnout.fandom.com
125,Burnout Paradise Demo,https://burnout.fandom.com/wiki/Burnout_Paradise_Demo,burnout.fandom.com
126,Burnout Paradise Remastered,https://burnout.fandom.com/wiki/Burnout_Paradise_Remastered,burnout.fandom.com
127,Burnout Points,https://burnout.fandom.com/wiki/Burnout_Points,burnout.fandom.com
128,Burnout Revenge,https://burnout.fandom.com/wiki/Burnout_Revenge,burnout.fandom.com
129,Burnout Store,https://burnout.fandom.com/wiki/Burnout_Store,burnout.fandom.com
130,Burnout Wiki,https://burnout.fandom.com/wiki/Burnout_Wiki,burnout.fandom.com
131,Burnout logos,https://burnout.fandom.com/wiki/Burnout_logos,burnout.fandom.com
132,Burnout series,https://burnout.fandom.com/wiki/Burnout_series,burnout.fandom.com
133,Bus,https://burnout.fandom.com/wiki/Bus,burnout.fandom.com
134,Bus (Burnout 1),https://burnout.fandom.com/wiki/Bus_(Burnout_1),burnout.fandom.com
135,Cagney,https://burnout.fandom.com/wiki/Cagney,burnout.fandom.com
136,Call of the Wild,https://burnout.fandom.com/wiki/Call_of_the_Wild,burnout.fandom.com
137,Cannon Pass,https://burnout.fandom.com/wiki/Cannon_Pass,burnout.fandom.com
138,Car Timed Challenges,https://burnout.fandom.com/wiki/Car_Timed_Challenges,burnout.fandom.com
139,Carbon,https://burnout.fandom.com/wiki/Carbon,burnout.fandom.com
140,Cars Attacks,https://burnout.fandom.com/wiki/Cars_Attacks,burnout.fandom.com
